Date;Symbol;Indexvalue
25.02.2003;V6I1;50.5493
26.02.2003;V6I1;49.0529
27.02.2003;V6I1;47.4584
28.02.2003;V6I1;44.9767
03.03.2003;V6I1;44.7786
04.03.2003;V6I1;45.3896
05.03.2003;V6I1;44.6081
06.03.2003;V6I1;45.0244
07.03.2003;V6I1;46.8338
10.03.2003;V6I1;50.2587
11.03.2003;V6I1;46.5801
12.03.2003;V6I1;60.6453
13.03.2003;V6I1;52.191
14.03.2003;V6I1;55.8579
17.03.2003;V6I1;74.1526
18.03.2003;V6I1;75.278
19.03.2003;V6I1;75.9334
24.03.2003;V6I1;52.1477
25.03.2003;V6I1;52.0337
26.03.2003;V6I1;50.0845
27.03.2003;V6I1;48.156
28.03.2003;V6I1;47.2552
31.03.2003;V6I1;51.605
01.04.2003;V6I1;49.8034
02.04.2003;V6I1;48.552
03.04.2003;V6I1;49.8317
04.04.2003;V6I1;47.6606
07.04.2003;V6I1;47.98
08.04.2003;V6I1;44.98
09.04.2003;V6I1;43.3718
10.04.2003;V6I1;44.1374
11.04.2003;V6I1;38.9978
14.04.2003;V6I1;46.1003
15.04.2003;V6I1;42.7351
22.04.2003;V6I1;33.0027
23.04.2003;V6I1;31.7746
24.04.2003;V6I1;32.1391
25.04.2003;V6I1;33.4024
28.04.2003;V6I1;32.3898
29.04.2003;V6I1;33.3325
30.04.2003;V6I1;32.1756
02.05.2003;V6I1;31.9253
05.05.2003;V6I1;32.6824
06.05.2003;V6I1;31.172
07.05.2003;V6I1;32.697
08.05.2003;V6I1;36.7964
09.05.2003;V6I1;33.9418
12.05.2003;V6I1;39.038
13.05.2003;V6I1;40.4121
14.05.2003;V6I1;41.5371
19.05.2003;V6I1;34.3719
20.05.2003;V6I1;34.7316
21.05.2003;V6I1;36.2317
22.05.2003;V6I1;33.3855
23.05.2003;V6I1;33.7826
26.05.2003;V6I1;33.2832
27.05.2003;V6I1;32.2736
28.05.2003;V6I1;30.6931
29.05.2003;V6I1;30.6741
30.05.2003;V6I1;28.0388
02.06.2003;V6I1;28.8258
03.06.2003;V6I1;32.1404
04.06.2003;V6I1;31.4576
05.06.2003;V6I1;32.2153
06.06.2003;V6I1;29.791
09.06.2003;V6I1;32.6358
10.06.2003;V6I1;29.605
11.06.2003;V6I1;28.4625
12.06.2003;V6I1;29.7907
13.06.2003;V6I1;30.8855
16.06.2003;V6I1;33.8633
17.06.2003;V6I1;36.8539
18.06.2003;V6I1;38.4662
23.06.2003;V6I1;27.2218
24.06.2003;V6I1;28.2105
25.06.2003;V6I1;28.1544
26.06.2003;V6I1;26.7565
27.06.2003;V6I1;26.5929
30.06.2003;V6I1;28.1325
01.07.2003;V6I1;30.4767
02.07.2003;V6I1;27.8813
03.07.2003;V6I1;28.6794
04.07.2003;V6I1;28.0244
07.07.2003;V6I1;26.5057
08.07.2003;V6I1;28.4843
09.07.2003;V6I1;28.2788
10.07.2003;V6I1;29.152
11.07.2003;V6I1;27.1229
14.07.2003;V6I1;32.1955
15.07.2003;V6I1;33.4167
16.07.2003;V6I1;33.5726
21.07.2003;V6I1;29.2534
22.07.2003;V6I1;28.1066
23.07.2003;V6I1;27.1564
24.07.2003;V6I1;25.301
25.07.2003;V6I1;25.1608
28.07.2003;V6I1;25.2179
29.07.2003;V6I1;25.8831
30.07.2003;V6I1;25.1867
31.07.2003;V6I1;24.253
01.08.2003;V6I1;25.0067
04.08.2003;V6I1;28.8494
05.08.2003;V6I1;27.9555
06.08.2003;V6I1;30.8453
07.08.2003;V6I1;31.3383
08.08.2003;V6I1;29.2763
11.08.2003;V6I1;30.9197
12.08.2003;V6I1;30.3081
13.08.2003;V6I1;32.9517
18.08.2003;V6I1;24.2325
19.08.2003;V6I1;24.3697
20.08.2003;V6I1;24.2665
21.08.2003;V6I1;23.4122
22.08.2003;V6I1;23.6689
25.08.2003;V6I1;24.6
26.08.2003;V6I1;26.3464
27.08.2003;V6I1;25.206
28.08.2003;V6I1;24.2104
29.08.2003;V6I1;24.2614
01.09.2003;V6I1;24.9944
02.09.2003;V6I1;26.51
03.09.2003;V6I1;25.7015
04.09.2003;V6I1;24.8725
05.09.2003;V6I1;24.1118
08.09.2003;V6I1;24.4129
09.09.2003;V6I1;26.2427
10.09.2003;V6I1;27.8053
11.09.2003;V6I1;27.1889
12.09.2003;V6I1;29.4573
15.09.2003;V6I1;29.7012
16.09.2003;V6I1;25.7228
17.09.2003;V6I1;26.8608
22.09.2003;V6I1;29.1742
23.09.2003;V6I1;30.2168
24.09.2003;V6I1;31.0807
25.09.2003;V6I1;33.1037
26.09.2003;V6I1;33.1954
29.09.2003;V6I1;33.8974
30.09.2003;V6I1;35.4785
01.10.2003;V6I1;31.9802
02.10.2003;V6I1;32.4431
03.10.2003;V6I1;28.439
06.10.2003;V6I1;31.2439
07.10.2003;V6I1;33.4022
08.10.2003;V6I1;30.6696
09.10.2003;V6I1;26.9455
10.10.2003;V6I1;26.2365
13.10.2003;V6I1;28.9068
14.10.2003;V6I1;30.3727
15.10.2003;V6I1;33.0769
20.10.2003;V6I1;24.9027
21.10.2003;V6I1;24.6301
22.10.2003;V6I1;27.765
23.10.2003;V6I1;26.8667
24.10.2003;V6I1;25.9282
27.10.2003;V6I1;25.1421
28.10.2003;V6I1;23.6859
29.10.2003;V6I1;24.1598
30.10.2003;V6I1;22.8677
31.10.2003;V6I1;22.0615
03.11.2003;V6I1;21.8044
04.11.2003;V6I1;23.3003
05.11.2003;V6I1;22.9667
06.11.2003;V6I1;22.0133
07.11.2003;V6I1;22.0756
10.11.2003;V6I1;22.6209
11.11.2003;V6I1;22.8348
12.11.2003;V6I1;21.3853
13.11.2003;V6I1;22.0214
14.11.2003;V6I1;21.8189
17.11.2003;V6I1;31.1927
18.11.2003;V6I1;33.9881
19.11.2003;V6I1;33.6485
24.11.2003;V6I1;23.1293
25.11.2003;V6I1;22.5582
26.11.2003;V6I1;23.0585
27.11.2003;V6I1;22.0548
28.11.2003;V6I1;21.6359
01.12.2003;V6I1;22.6489
02.12.2003;V6I1;21.7039
03.12.2003;V6I1;20.1212
04.12.2003;V6I1;20.0143
05.12.2003;V6I1;19.193
08.12.2003;V6I1;20.5677
09.12.2003;V6I1;20.1127
10.12.2003;V6I1;20.6484
11.12.2003;V6I1;19.1622
12.12.2003;V6I1;20.323
15.12.2003;V6I1;22.9707
16.12.2003;V6I1;20.6864
17.12.2003;V6I1;23.575
22.12.2003;V6I1;18.8883
23.12.2003;V6I1;18.4432
29.12.2003;V6I1;20.062
30.12.2003;V6I1;20.2252
02.01.2004;V6I1;21.634
05.01.2004;V6I1;21.9673
06.01.2004;V6I1;20.4681
07.01.2004;V6I1;18.9484
08.01.2004;V6I1;18.8085
09.01.2004;V6I1;20.5412
12.01.2004;V6I1;23.3394
13.01.2004;V6I1;24.8881
14.01.2004;V6I1;24.6998
19.01.2004;V6I1;19.1615
20.01.2004;V6I1;19.032
21.01.2004;V6I1;17.7152
22.01.2004;V6I1;18.5304
23.01.2004;V6I1;18.3064
26.01.2004;V6I1;18.4443
27.01.2004;V6I1;18.8334
28.01.2004;V6I1;18.7908
29.01.2004;V6I1;19.9482
30.01.2004;V6I1;20.7289
02.02.2004;V6I1;19.9787
03.02.2004;V6I1;20.736
04.02.2004;V6I1;20.8617
05.02.2004;V6I1;19.6909
06.02.2004;V6I1;18.6422
09.02.2004;V6I1;18.033
10.02.2004;V6I1;17.2578
11.02.2004;V6I1;16.6464
12.02.2004;V6I1;16.7637
13.02.2004;V6I1;18.0704
16.02.2004;V6I1;19.4011
17.02.2004;V6I1;20.7465
18.02.2004;V6I1;20.9479
23.02.2004;V6I1;18.3101
24.02.2004;V6I1;19.3434
25.02.2004;V6I1;18.6496
26.02.2004;V6I1;18.2943
27.02.2004;V6I1;17.562
01.03.2004;V6I1;17.125
02.03.2004;V6I1;16.7122
03.03.2004;V6I1;16.9781
04.03.2004;V6I1;16.8784
05.03.2004;V6I1;15.3523
08.03.2004;V6I1;15.9966
09.03.2004;V6I1;18.8931
10.03.2004;V6I1;18.5811
11.03.2004;V6I1;26.9541
12.03.2004;V6I1;27.1578
15.03.2004;V6I1;38.6268
16.03.2004;V6I1;34.0368
17.03.2004;V6I1;29.989
22.03.2004;V6I1;32.5158
23.03.2004;V6I1;29.6292
24.03.2004;V6I1;28.631
25.03.2004;V6I1;25.6016
26.03.2004;V6I1;24.4945
29.03.2004;V6I1;21.4872
30.03.2004;V6I1;22.7821
31.03.2004;V6I1;21.6418
01.04.2004;V6I1;20.4286
02.04.2004;V6I1;16.9482
05.04.2004;V6I1;18.5098
06.04.2004;V6I1;21.1394
07.04.2004;V6I1;20.2262
08.04.2004;V6I1;20.0491
13.04.2004;V6I1;25.0954
14.04.2004;V6I1;26.505
19.04.2004;V6I1;20.0614
20.04.2004;V6I1;19.382
21.04.2004;V6I1;19.8211
22.04.2004;V6I1;17.8845
23.04.2004;V6I1;18.3688
26.04.2004;V6I1;19.1611
27.04.2004;V6I1;18.4276
28.04.2004;V6I1;20.756
29.04.2004;V6I1;21.9257
30.04.2004;V6I1;22.5233
03.05.2004;V6I1;21.7305
04.05.2004;V6I1;21.4124
05.05.2004;V6I1;18.8075
06.05.2004;V6I1;22.9039
07.05.2004;V6I1;23.2383
10.05.2004;V6I1;27.907
11.05.2004;V6I1;25.2063
12.05.2004;V6I1;26.6825
13.05.2004;V6I1;26.7692
14.05.2004;V6I1;27.9687
17.05.2004;V6I1;31.4646
18.05.2004;V6I1;28.867
19.05.2004;V6I1;30.3224
24.05.2004;V6I1;26.125
25.05.2004;V6I1;21.0303
26.05.2004;V6I1;20.6947
27.05.2004;V6I1;20.4896
28.05.2004;V6I1;19.6057
31.05.2004;V6I1;21.8594
01.06.2004;V6I1;23.0771
02.06.2004;V6I1;20.392
03.06.2004;V6I1;20.23
04.06.2004;V6I1;17.5843
07.06.2004;V6I1;19.434
08.06.2004;V6I1;18.3177
09.06.2004;V6I1;18.6894
10.06.2004;V6I1;17.0577
11.06.2004;V6I1;16.7855
14.06.2004;V6I1;22.6478
15.06.2004;V6I1;20.6339
16.06.2004;V6I1;21.1275
21.06.2004;V6I1;17.436
22.06.2004;V6I1;18.5383
23.06.2004;V6I1;17.518
24.06.2004;V6I1;17.4159
25.06.2004;V6I1;17.6472
28.06.2004;V6I1;18.005
29.06.2004;V6I1;18.239
30.06.2004;V6I1;19.055
01.07.2004;V6I1;19.3386
02.07.2004;V6I1;18.3487
05.07.2004;V6I1;18.3623
06.07.2004;V6I1;20.2806
07.07.2004;V6I1;18.9925
08.07.2004;V6I1;18.1034
09.07.2004;V6I1;16.7914
12.07.2004;V6I1;21.0116
13.07.2004;V6I1;20.4013
14.07.2004;V6I1;23.3603
19.07.2004;V6I1;18.5889
20.07.2004;V6I1;18.2938
21.07.2004;V6I1;17.5289
22.07.2004;V6I1;19.0374
23.07.2004;V6I1;19.4235
26.07.2004;V6I1;20.191
27.07.2004;V6I1;19.0747
28.07.2004;V6I1;19.4554
29.07.2004;V6I1;18.0539
30.07.2004;V6I1;17.6859
02.08.2004;V6I1;18.7772
03.08.2004;V6I1;18.0128
04.08.2004;V6I1;18.3272
05.08.2004;V6I1;18.1468
06.08.2004;V6I1;22.7447
09.08.2004;V6I1;23.8506
10.08.2004;V6I1;21.0549
11.08.2004;V6I1;22.9923
12.08.2004;V6I1;23.4667
13.08.2004;V6I1;23.0322
16.08.2004;V6I1;21.9136
17.08.2004;V6I1;23.4512
18.08.2004;V6I1;22.8133
23.08.2004;V6I1;18.0561
24.08.2004;V6I1;17.043
25.08.2004;V6I1;17.1341
26.08.2004;V6I1;16.4924
27.08.2004;V6I1;15.6552
30.08.2004;V6I1;17.3215
31.08.2004;V6I1;18.7032
01.09.2004;V6I1;17.1181
02.09.2004;V6I1;17.146
03.09.2004;V6I1;15.0631
06.09.2004;V6I1;15.5445
07.09.2004;V6I1;15.1337
08.09.2004;V6I1;15.77
09.09.2004;V6I1;15.5944
10.09.2004;V6I1;15.5741
13.09.2004;V6I1;18.0538
14.09.2004;V6I1;16.7937
15.09.2004;V6I1;19.6454
20.09.2004;V6I1;16.5444
21.09.2004;V6I1;15.8195
22.09.2004;V6I1;16.7416
23.09.2004;V6I1;17.1713
24.09.2004;V6I1;15.8524
27.09.2004;V6I1;16.5828
28.09.2004;V6I1;16.3142
29.09.2004;V6I1;15.8201
30.09.2004;V6I1;15.8198
01.10.2004;V6I1;14.8487
04.10.2004;V6I1;16.2896
05.10.2004;V6I1;16.6985
06.10.2004;V6I1;17.8768
07.10.2004;V6I1;17.5377
08.10.2004;V6I1;18.0161
11.10.2004;V6I1;18.882
12.10.2004;V6I1;19.9154
13.10.2004;V6I1;24.0692
18.10.2004;V6I1;17.6141
19.10.2004;V6I1;17.0121
20.10.2004;V6I1;17.7444
21.10.2004;V6I1;17.4137
22.10.2004;V6I1;16.8983
25.10.2004;V6I1;19.3094
26.10.2004;V6I1;18.7116
27.10.2004;V6I1;17.9294
28.10.2004;V6I1;17.4598
29.10.2004;V6I1;17.0872
01.11.2004;V6I1;18.7363
02.11.2004;V6I1;17.1639
03.11.2004;V6I1;16.3972
04.11.2004;V6I1;15.1767
05.11.2004;V6I1;15.7552
08.11.2004;V6I1;14.9362
09.11.2004;V6I1;14.1476
10.11.2004;V6I1;13.7572
11.11.2004;V6I1;14.1547
12.11.2004;V6I1;14.3249
15.11.2004;V6I1;16.7821
16.11.2004;V6I1;17.3901
17.11.2004;V6I1;17.8896
22.11.2004;V6I1;15.7797
23.11.2004;V6I1;16.0235
24.11.2004;V6I1;15.8146
25.11.2004;V6I1;15.143
26.11.2004;V6I1;15.6869
29.11.2004;V6I1;15.8267
30.11.2004;V6I1;17.1028
01.12.2004;V6I1;16.3238
02.12.2004;V6I1;16.4032
03.12.2004;V6I1;16.0197
06.12.2004;V6I1;17.0739
07.12.2004;V6I1;16.9854
08.12.2004;V6I1;16.7112
09.12.2004;V6I1;17.0231
10.12.2004;V6I1;16.091
13.12.2004;V6I1;17.3101
14.12.2004;V6I1;19.399
15.12.2004;V6I1;20.3933
20.12.2004;V6I1;13.4837
21.12.2004;V6I1;12.694
22.12.2004;V6I1;12.9741
23.12.2004;V6I1;12.8746
27.12.2004;V6I1;12.5993
28.12.2004;V6I1;12.7805
29.12.2004;V6I1;13.4064
30.12.2004;V6I1;13.6794
03.01.2005;V6I1;14.1104
04.01.2005;V6I1;14.195
05.01.2005;V6I1;13.9308
06.01.2005;V6I1;13.3966
07.01.2005;V6I1;13.6022
10.01.2005;V6I1;12.9015
11.01.2005;V6I1;13.8943
12.01.2005;V6I1;14.1695
13.01.2005;V6I1;13.6491
14.01.2005;V6I1;13.0993
17.01.2005;V6I1;14.6078
18.01.2005;V6I1;15.4915
19.01.2005;V6I1;18.912
24.01.2005;V6I1;14.0113
25.01.2005;V6I1;13.513
26.01.2005;V6I1;13.1355
27.01.2005;V6I1;12.0988
28.01.2005;V6I1;12.4755
31.01.2005;V6I1;12.6379
01.02.2005;V6I1;12.1353
02.02.2005;V6I1;11.9341
03.02.2005;V6I1;11.9388
04.02.2005;V6I1;11.2334
07.02.2005;V6I1;11.9379
08.02.2005;V6I1;12.3369
09.02.2005;V6I1;12.1796
10.02.2005;V6I1;12.0345
11.02.2005;V6I1;12.1517
14.02.2005;V6I1;14.4752
15.02.2005;V6I1;14.9617
16.02.2005;V6I1;17.8182
17.02.2005;V6I1;13.6308
18.02.2005;V6I1;13.0574
21.02.2005;V6I1;13.2555
22.02.2005;V6I1;13.4912
23.02.2005;V6I1;14.1433
24.02.2005;V6I1;13.1326
25.02.2005;V6I1;12.1949
28.02.2005;V6I1;13.2781
01.03.2005;V6I1;12.3899
02.03.2005;V6I1;12.8032
03.03.2005;V6I1;12.6994
04.03.2005;V6I1;11.8326
07.03.2005;V6I1;11.9899
08.03.2005;V6I1;12.1671
09.03.2005;V6I1;12.9074
10.03.2005;V6I1;14.5883
11.03.2005;V6I1;13.3297
14.03.2005;V6I1;15.8926
15.03.2005;V6I1;14.9657
16.03.2005;V6I1;21.0616
17.03.2005;V6I1;13.4047
18.03.2005;V6I1;12.7255
21.03.2005;V6I1;13.2524
22.03.2005;V6I1;13.2047
23.03.2005;V6I1;13.1394
24.03.2005;V6I1;11.958
25.03.2005;V6I1;11.958
29.03.2005;V6I1;12.7219
30.03.2005;V6I1;13.0104
31.03.2005;V6I1;12.7975
01.04.2005;V6I1;12.0416
04.04.2005;V6I1;13.6502
05.04.2005;V6I1;12.4033
06.04.2005;V6I1;11.6625
07.04.2005;V6I1;11.6485
08.04.2005;V6I1;11.9813
11.04.2005;V6I1;14.1358
12.04.2005;V6I1;15.9017
13.04.2005;V6I1;17.0955
14.04.2005;V6I1;12.6214
15.04.2005;V6I1;15.4527
18.04.2005;V6I1;18.3327
19.04.2005;V6I1;17.1878
20.04.2005;V6I1;17.3867
21.04.2005;V6I1;16.7815
22.04.2005;V6I1;15.1635
25.04.2005;V6I1;14.9959
26.04.2005;V6I1;14.8635
27.04.2005;V6I1;16.476
28.04.2005;V6I1;16.3534
29.04.2005;V6I1;16.5135
02.05.2005;V6I1;15.4728
03.05.2005;V6I1;14.6927
04.05.2005;V6I1;13.6623
05.05.2005;V6I1;12.9306
06.05.2005;V6I1;12.8434
09.05.2005;V6I1;14.106
10.05.2005;V6I1;16.0401
11.05.2005;V6I1;16.3703
12.05.2005;V6I1;14.965
13.05.2005;V6I1;14.5059
16.05.2005;V6I1;16.9941
17.05.2005;V6I1;17.8614
18.05.2005;V6I1;17.2788
19.05.2005;V6I1;13.8376
20.05.2005;V6I1;13.5954
23.05.2005;V6I1;13.4105
24.05.2005;V6I1;13.5941
25.05.2005;V6I1;13.7268
26.05.2005;V6I1;12.8748
27.05.2005;V6I1;13.0095
30.05.2005;V6I1;12.9133
31.05.2005;V6I1;13.7971
01.06.2005;V6I1;12.9484
02.06.2005;V6I1;12.6542
03.06.2005;V6I1;12.6149
06.06.2005;V6I1;13.2228
07.06.2005;V6I1;12.2088
08.06.2005;V6I1;12.5692
09.06.2005;V6I1;12.5181
10.06.2005;V6I1;12.6448
13.06.2005;V6I1;14.3728
14.06.2005;V6I1;15.3754
15.06.2005;V6I1;16.3084
16.06.2005;V6I1;13.0032
17.06.2005;V6I1;12.5244
20.06.2005;V6I1;12.7603
21.06.2005;V6I1;12.2153
22.06.2005;V6I1;12.2182
23.06.2005;V6I1;11.6296
24.06.2005;V6I1;12.235
27.06.2005;V6I1;13.1216
28.06.2005;V6I1;12.3515
29.06.2005;V6I1;12.0899
30.06.2005;V6I1;12.5078
01.07.2005;V6I1;11.6634
04.07.2005;V6I1;12.297
05.07.2005;V6I1;12.8119
06.07.2005;V6I1;12.5414
07.07.2005;V6I1;16.5726
08.07.2005;V6I1;13.3562
11.07.2005;V6I1;15.6633
12.07.2005;V6I1;16.6878
13.07.2005;V6I1;17.2332
14.07.2005;V6I1;13.1709
15.07.2005;V6I1;13.061
18.07.2005;V6I1;12.7858
19.07.2005;V6I1;12.5335
20.07.2005;V6I1;13.0175
21.07.2005;V6I1;13.6956
22.07.2005;V6I1;13.5729
25.07.2005;V6I1;14.0239
26.07.2005;V6I1;13.1921
27.07.2005;V6I1;12.5245
28.07.2005;V6I1;12.7009
29.07.2005;V6I1;12.9064
01.08.2005;V6I1;13.3094
02.08.2005;V6I1;12.3267
03.08.2005;V6I1;12.9556
04.08.2005;V6I1;13.7754
05.08.2005;V6I1;14.7187
08.08.2005;V6I1;15.4728
09.08.2005;V6I1;14.2715
10.08.2005;V6I1;14.0504
11.08.2005;V6I1;14.7756
12.08.2005;V6I1;15.0754
15.08.2005;V6I1;16.931
16.08.2005;V6I1;18.5166
17.08.2005;V6I1;20.571
18.08.2005;V6I1;15.8258
19.08.2005;V6I1;14.7233
22.08.2005;V6I1;14.9124
23.08.2005;V6I1;15.4557
24.08.2005;V6I1;15.4511
25.08.2005;V6I1;16.0425
26.08.2005;V6I1;17.2453
29.08.2005;V6I1;17.1168
30.08.2005;V6I1;16.1245
31.08.2005;V6I1;15.125
01.09.2005;V6I1;14.4779
02.09.2005;V6I1;14.6728
05.09.2005;V6I1;14.8908
06.09.2005;V6I1;13.8675
07.09.2005;V6I1;13.5929
08.09.2005;V6I1;12.9232
09.09.2005;V6I1;12.8043
12.09.2005;V6I1;16.373
13.09.2005;V6I1;18.7274
14.09.2005;V6I1;19.8491
15.09.2005;V6I1;15.2444
16.09.2005;V6I1;15.2999
19.09.2005;V6I1;14.7441
20.09.2005;V6I1;14.6601
21.09.2005;V6I1;15.6706
22.09.2005;V6I1;15.5853
23.09.2005;V6I1;14.8051
26.09.2005;V6I1;14.4544
27.09.2005;V6I1;14.8497
28.09.2005;V6I1;14.7581
29.09.2005;V6I1;15.2905
30.09.2005;V6I1;14.3232
03.10.2005;V6I1;14.2197
04.10.2005;V6I1;15.0521
05.10.2005;V6I1;15.9761
06.10.2005;V6I1;16.8143
07.10.2005;V6I1;16.8595
10.10.2005;V6I1;17.6305
11.10.2005;V6I1;17.1118
12.10.2005;V6I1;18.0101
13.10.2005;V6I1;18.3755
14.10.2005;V6I1;16.8807
17.10.2005;V6I1;18.8804
18.10.2005;V6I1;19.7396
19.10.2005;V6I1;23.7093
20.10.2005;V6I1;18.5948
21.10.2005;V6I1;18.4265
24.10.2005;V6I1;17.2853
25.10.2005;V6I1;17.4251
26.10.2005;V6I1;16.519
27.10.2005;V6I1;17.9213
28.10.2005;V6I1;18.1216
31.10.2005;V6I1;18.0378
01.11.2005;V6I1;17.7831
02.11.2005;V6I1;17.0268
03.11.2005;V6I1;15.6757
04.11.2005;V6I1;15.3885
07.11.2005;V6I1;16.4985
08.11.2005;V6I1;15.9786
09.11.2005;V6I1;15.1621
10.11.2005;V6I1;14.9774
11.11.2005;V6I1;14.5386
14.11.2005;V6I1;18.1555
15.11.2005;V6I1;17.7586
16.11.2005;V6I1;19.8006
22.11.2005;V6I1;13.524
23.11.2005;V6I1;13.1746
24.11.2005;V6I1;13.0735
25.11.2005;V6I1;13.0274
28.11.2005;V6I1;13.6933
29.11.2005;V6I1;13.9673
30.11.2005;V6I1;13.8262
01.12.2005;V6I1;12.6422
02.12.2005;V6I1;12.7485
05.12.2005;V6I1;14.1689
06.12.2005;V6I1;13.656
07.12.2005;V6I1;14.2361
08.12.2005;V6I1;13.6671
09.12.2005;V6I1;12.6765
12.12.2005;V6I1;15.5085
13.12.2005;V6I1;17.111
14.12.2005;V6I1;19.8818
20.12.2005;V6I1;12.4533
21.12.2005;V6I1;12.4528
22.12.2005;V6I1;12.4189
23.12.2005;V6I1;11.9479
27.12.2005;V6I1;12.3817
28.12.2005;V6I1;13.0218
29.12.2005;V6I1;13.1149
30.12.2005;V6I1;14.5256
02.01.2006;V6I1;14.2843
03.01.2006;V6I1;14.3087
04.01.2006;V6I1;13.9914
05.01.2006;V6I1;14.1326
06.01.2006;V6I1;13.7119
09.01.2006;V6I1;15.0233
10.01.2006;V6I1;15.0843
11.01.2006;V6I1;14.4788
12.01.2006;V6I1;13.3157
13.01.2006;V6I1;14.6677
16.01.2006;V6I1;16.1233
17.01.2006;V6I1;19.8569
18.01.2006;V6I1;26.6886
24.01.2006;V6I1;15.5438
25.01.2006;V6I1;14.9215
26.01.2006;V6I1;14.6819
27.01.2006;V6I1;15.0976
30.01.2006;V6I1;15.6844
31.01.2006;V6I1;16.1475
01.02.2006;V6I1;15.3248
02.02.2006;V6I1;16.4007
03.02.2006;V6I1;15.8721
06.02.2006;V6I1;16.8612
07.02.2006;V6I1;16.9257
08.02.2006;V6I1;16.7722
09.02.2006;V6I1;15.8491
10.02.2006;V6I1;15.9758
13.02.2006;V6I1;18.1397
14.02.2006;V6I1;19.2654
15.02.2006;V6I1;21.3551
21.02.2006;V6I1;15.1416
22.02.2006;V6I1;14.2132
23.02.2006;V6I1;14.5594
24.02.2006;V6I1;14.0576
27.02.2006;V6I1;13.8643
28.02.2006;V6I1;15.2183
01.03.2006;V6I1;14.2846
02.03.2006;V6I1;15.1976
03.03.2006;V6I1;15.814
06.03.2006;V6I1;16.3635
07.03.2006;V6I1;17.0047
08.03.2006;V6I1;17.1701
09.03.2006;V6I1;16.0392
10.03.2006;V6I1;14.5156
13.03.2006;V6I1;16.0102
14.03.2006;V6I1;16.2023
15.03.2006;V6I1;17.4207
21.03.2006;V6I1;13.6819
22.03.2006;V6I1;13.524
23.03.2006;V6I1;13.5479
24.03.2006;V6I1;12.9021
27.03.2006;V6I1;14.587
28.03.2006;V6I1;14.7683
29.03.2006;V6I1;14.2147
30.03.2006;V6I1;13.4379
31.03.2006;V6I1;13.9545
03.04.2006;V6I1;13.9312
04.04.2006;V6I1;14.5914
05.04.2006;V6I1;13.5857
06.04.2006;V6I1;13.1361
07.04.2006;V6I1;14.3385
10.04.2006;V6I1;14.3326
11.04.2006;V6I1;16.1006
12.04.2006;V6I1;14.7597
13.04.2006;V6I1;14.5307
18.04.2006;V6I1;18.9585
19.04.2006;V6I1;19.6396
25.04.2006;V6I1;14.7587
26.04.2006;V6I1;14.2152
27.04.2006;V6I1;14.4579
28.04.2006;V6I1;14.2056
02.05.2006;V6I1;14.87
03.05.2006;V6I1;16.0987
04.05.2006;V6I1;14.9726
05.05.2006;V6I1;13.884
08.05.2006;V6I1;15.2163
09.05.2006;V6I1;14.4383
10.05.2006;V6I1;15.387
11.05.2006;V6I1;16.1055
12.05.2006;V6I1;18.5594
15.05.2006;V6I1;24.213
16.05.2006;V6I1;24.2063
17.05.2006;V6I1;47.5535
23.05.2006;V6I1;23.3274
24.05.2006;V6I1;25.7655
25.05.2006;V6I1;22.9165
26.05.2006;V6I1;20.8068
29.05.2006;V6I1;21.8581
30.05.2006;V6I1;26.4341
31.05.2006;V6I1;24.445
01.06.2006;V6I1;21.7311
02.06.2006;V6I1;21.3873
05.06.2006;V6I1;23.6963
06.06.2006;V6I1;26.4044
07.06.2006;V6I1;23.7179
08.06.2006;V6I1;27.702
09.06.2006;V6I1;23.3375
12.06.2006;V6I1;28.763
13.06.2006;V6I1;34.9332
14.06.2006;V6I1;29.4794
21.06.2006;V6I1;
22.06.2006;V6I1;20.4038
23.06.2006;V6I1;20.1374
26.06.2006;V6I1;20.8838
27.06.2006;V6I1;21.8488
28.06.2006;V6I1;21.7986
29.06.2006;V6I1;20.8471
30.06.2006;V6I1;18.2297
03.07.2006;V6I1;17.5057
04.07.2006;V6I1;17.3228
05.07.2006;V6I1;20.3142
06.07.2006;V6I1;18.1109
07.07.2006;V6I1;18.4876
10.07.2006;V6I1;18.7684
11.07.2006;V6I1;20.7299
12.07.2006;V6I1;20.1415
13.07.2006;V6I1;23.5792
14.07.2006;V6I1;26.4964
17.07.2006;V6I1;28.8911
18.07.2006;V6I1;29.8698
19.07.2006;V6I1;25.6453
25.07.2006;V6I1;19.6903
26.07.2006;V6I1;18.8308
27.07.2006;V6I1;17.8659
28.07.2006;V6I1;16.9825
31.07.2006;V6I1;18.3999
01.08.2006;V6I1;19.7082
02.08.2006;V6I1;18.1303
03.08.2006;V6I1;19.0868
04.08.2006;V6I1;18.257
07.08.2006;V6I1;21.735
08.08.2006;V6I1;22.6549
09.08.2006;V6I1;19.3162
10.08.2006;V6I1;20.6479
11.08.2006;V6I1;18.5666
14.08.2006;V6I1;19.819
15.08.2006;V6I1;20.0937
16.08.2006;V6I1;21.7022
22.08.2006;V6I1;16.2899
23.08.2006;V6I1;16.7412
24.08.2006;V6I1;15.8044
25.08.2006;V6I1;15.3965
28.08.2006;V6I1;15.4699
29.08.2006;V6I1;16.0363
30.08.2006;V6I1;15.369
31.08.2006;V6I1;15.1549
01.09.2006;V6I1;14.4606
04.09.2006;V6I1;15.085
05.09.2006;V6I1;15.9248
06.09.2006;V6I1;17.2551
